"ID","Name","LongName","Parent"
"L36749","support","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/main/java/org/junit/platform/engine/support","L35403"
"L36750","config","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/main/java/org/junit/platform/engine/support/config","L36749"
"L36797","descriptor","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/main/java/org/junit/platform/engine/support/descriptor","L36749"
"L37566","discovery","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/main/java/org/junit/platform/engine/support/discovery","L36749"
"L38041","filter","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/main/java/org/junit/platform/engine/support/filter","L36749"
"L38056","hierarchical","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/main/java/org/junit/platform/engine/support/hierarchical","L36749"
"L38088","engine","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/testFixtures/java/org/junit/platform/engine","L38087"
"L40418","fakes","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/testFixtures/java/org/junit/platform/fakes","L38087"
"L38089","support","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/testFixtures/java/org/junit/platform/engine/support","L38088"
"L38090","hierarchical","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-engine/src/testFixtures/java/org/junit/platform/engine/support/hierarchical","L38089"
"L40464","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-jfr/src/main/java/org/junit","L40463"
"L40465","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-jfr/src/main/java/org/junit/platform","L40464"
"L40466","jfr","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-jfr/src/main/java/org/junit/platform/jfr","L40465"
"L40661","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit","L40660"
"L40721","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/testFixtures/java/org/junit","L40720"
"L40662","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit/platform","L40661"
"L40722","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/testFixtures/java/org/junit/platform","L40721"
"L40663","launcher","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit/platform/launcher","L40662"
"L40690","core","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit/platform/launcher/core","L40663"
"L43008","listeners","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit/platform/launcher/listeners","L40663"
"L43886","tagexpression","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit/platform/launcher/tagexpression","L40663"
"L43024","discovery","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit/platform/launcher/listeners/discovery","L43008"
"L43462","session","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/main/java/org/junit/platform/launcher/listeners/session","L43008"
"L40723","launcher","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/testFixtures/java/org/junit/platform/launcher","L40722"
"L40724","core","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-launcher/src/testFixtures/java/org/junit/platform/launcher/core","L40723"
"L44989","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-reporting/src/main/java/org/junit","L44988"
"L44990","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-reporting/src/main/java/org/junit/platform","L44989"
"L44991","reporting","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-reporting/src/main/java/org/junit/platform/reporting","L44990"
"L44994","legacy","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-reporting/src/main/java/org/junit/platform/reporting/legacy","L44991"
"L45009","xml","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-reporting/src/main/java/org/junit/platform/reporting/legacy/xml","L44994"
"L45700","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-runner/src/main/java/org/junit","L45699"
"L45701","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-runner/src/main/java/org/junit/platform","L45700"
"L45702","runner","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-runner/src/main/java/org/junit/platform/runner","L45701"
"L46178","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-api/src/main/java/org/junit","L46177"
"L46179","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-api/src/main/java/org/junit/platform","L46178"
"L46180","suite","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-api/src/main/java/org/junit/platform/suite","L46179"
"L46181","api","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api","L46180"
"L46304","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-commons/src/main/java/org/junit","L46303"
"L46305","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-commons/src/main/java/org/junit/platform","L46304"
"L46306","suite","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-commons/src/main/java/org/junit/platform/suite","L46305"
"L46307","commons","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-commons/src/main/java/org/junit/platform/suite/commons","L46306"
"L46653","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-engine/src/main/java/org/junit","L46652"
"L46654","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-engine/src/main/java/org/junit/platform","L46653"
"L46655","suite","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-engine/src/main/java/org/junit/platform/suite","L46654"
"L46656","engine","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-suite-engine/src/main/java/org/junit/platform/suite/engine","L46655"
"L47029","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-testkit/src/main/java/org/junit","L47028"
"L47030","platform","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-testkit/src/main/java/org/junit/platform","L47029"
"L47031","testkit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-testkit/src/main/java/org/junit/platform/testkit","L47030"
"L47034","engine","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-platform-testkit/src/main/java/org/junit/platform/testkit/engine","L47031"
"L48010","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/main/java/org/junit","L48009"
"L48019","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/test/java/org/junit","L48018"
"L49773","junit","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/testFixtures/java/org/junit","L49772"
"L48011","vintage","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/main/java/org/junit/vintage","L48010"
"L48020","vintage","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/test/java/org/junit/vintage","L48019"
"L49774","vintage","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/testFixtures/java/org/junit/vintage","L49773"
"L48012","engine","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/main/java/org/junit/vintage/engine","L48011"
"L48031","descriptor","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/main/java/org/junit/vintage/engine/descriptor","L48012"
"L48316","discovery","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/main/java/org/junit/vintage/engine/discovery","L48012"
"L48737","execution","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/main/java/org/junit/vintage/engine/execution","L48012"
"L49098","support","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/main/java/org/junit/vintage/engine/support","L48012"
"L48021","engine","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/test/java/org/junit/vintage/engine","L48020"
"L48041","descriptor","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/test/java/org/junit/vintage/engine/descriptor","L48021"
"L48328","discovery","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/test/java/org/junit/vintage/engine/discovery","L48021"
"L48743","execution","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/test/java/org/junit/vintage/engine/execution","L48021"
"L49102","support","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/test/java/org/junit/vintage/engine/support","L48021"
"L49775","engine","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/testFixtures/java/org/junit/vintage/engine","L49774"
"L49776","samples","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/testFixtures/java/org/junit/vintage/engine/samples","L49775"
"L49779","junit3","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/testFixtures/java/org/junit/vintage/engine/samples/junit3","L49776"
"L49811","junit4","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/junit-vintage-engine/src/testFixtures/java/org/junit/vintage/engine/samples/junit4","L49776"
"L50188","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-missing-engine/src/test/java","L50187"
"L50193","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/java-versions/src/test/java","L50192"
"L50273","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/main/java","L50272"
"L50279","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/test/java","L50278"
"L50287","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/main/java","L50286"
"L50293","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/test/java","L50292"
"L50301","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/main/java","L50300"
"L50307","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/test/java","L50306"
"L50359","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/vintage/src/test/java","L50358"
"L50372","test","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/multi-release-jar/default/src/test","L50371"
"L50437","tooling","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/src/main/java/platform/tooling","L50436"
"L50447","tooling","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/src/test/java/platform/tooling","L50446"
"L50274","com","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/main/java/com","L50273"
"L50280","com","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/test/java/com","L50279"
"L50288","com","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/main/java/com","L50287"
"L50294","com","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/test/java/com","L50293"
"L50302","com","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/main/java/com","L50301"
"L50308","com","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/test/java/com","L50307"
"L50360","com","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/vintage/src/test/java/com","L50359"
"L50373","java","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/multi-release-jar/default/src/test/java","L50372"
"L50275","example","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/main/java/com/example","L50274"
"L50281","example","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/test/java/com/example","L50280"
"L50276","project","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/main/java/com/example/project","L50275"
"L50282","project","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/ant-starter/src/test/java/com/example/project","L50281"
"L50289","example","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/main/java/com/example","L50288"
"L50295","example","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/test/java/com/example","L50294"
"L50290","project","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/main/java/com/example/project","L50289"
"L50296","project","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/gradle-starter/src/test/java/com/example/project","L50295"
"L50303","example","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/main/java/com/example","L50302"
"L50309","example","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/test/java/com/example","L50308"
"L50304","project","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/main/java/com/example/project","L50303"
"L50310","project","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/maven-starter/src/test/java/com/example/project","L50309"
"L50361","example","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/vintage/src/test/java/com/example","L50360"
"L50362","vintage","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/vintage/src/test/java/com/example/vintage","L50361"
"L50374","integration","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/multi-release-jar/default/src/test/java/integration","L50373"
"L50375","integration","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/projects/multi-release-jar/default/src/test/java/integration/integration","L50374"
"L50438","support","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/src/main/java/platform/tooling/support","L50437"
"L50448","support","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/src/test/java/platform/tooling/support","L50447"
"L50662","tests","D:/GitRepos/2022SourceMeter-CasadoCristianDavid/junit5-r5.8.0/platform-tooling-support-tests/src/test/java/platform/tooling/support/tests","L50448"
